Source_Name,CLASS1,DEJ2000,Energy_Flux100,Flux1000,GLAT,GLON,LP_Flux_Density,LP_Index,LP_beta,PLEC_Exp_Index,PLEC_Expfactor,PLEC_Flux_Density,PLEC_Index,PL_Flux_Density,PL_Index,Peak_Interval,Pivot_Energy,RAJ2000,SpectrumType,Energy_Flux100_LP,LP_F1000,LP_F10000
4FGL J1304.0-5539 ,bcu  ,-55.6515,5.5794943e-12,3.2290326e-10,7.1765604,304.72006,4.0960096e-13,2.6382775,-0.046751518,0.6666667,-0.0005726585,4.3045184e-13,2.7103922,4.4139104e-13,2.622726,31560000.0,1067.6252,196.0049,PowerLaw         ,5.982361648334849e-12,3.07173341323169e-10,1.0380936216333636e-11
4FGL J1304.0+3704 ,bll  ,37.071,2.1722752e-12,1.5854054e-10,79.70775,108.73597,2.2726143e-13,2.4038093,0.066626094,0.6666667,0.0019470637,2.2413232e-13,2.239471,2.1111764e-13,2.4357843,31560000.0,1031.8118,196.0075,PowerLaw         ,1.948012895677522e-12,1.650091528086809e-10,3.856925112629414e-12
4FGL J1304.2-2412 ,bll  ,-24.2103,6.260266e-12,5.5633986e-10,38.56909,306.65637,7.083734e-14,1.8942314,0.065152735,0.6666667,0.0008678575,6.9916424e-14,1.7299763,6.444684e-14,1.9718792,31560000.0,2957.6445,196.0517,PowerLaw         ,5.549425131445216e-12,5.760582999798095e-10,5.522926789831836e-11
4FGL J1304.3-4353 ,bll  ,-43.8957,2.3367516e-11,2.5032578e-09,18.914377,305.39087,6.7401765e-13,1.7378745,0.094922885,0.6666667,0.0010770776,6.436647e-13,1.6243253,6.0524654e-13,1.8899103,31560000.0,1934.4519,196.0883,LogParabola      ,2.3370921668710893e-11,2.5031931723265896e-09,2.513942782451669e-10
4FGL J1304.6-0348 ,fsrq ,-3.8139,1.2544753e-12,1.10608696e-10,58.892933,309.33878,4.104686e-14,1.8734926,0.497502,0.6666667,0.008771989,3.7624506e-14,0.8396088,2.666773e-14,2.1760554,31332582.0,2075.458,196.1718,PowerLaw         ,7.16963209198263e-13,1.3865875397630503e-10,2.2832696561341776e-12
4FGL J1304.9-2107 ,bcu  ,-21.1311,3.4722167e-12,3.0049954e-10,41.630726,307.1347,7.8777425e-14,2.149855,0.08519926,0.6666667,0.001366379,7.683051e-14,1.9639486,7.071194e-14,2.219609,31560000.0,2101.824,196.2262,PowerLaw         ,2.8541325773762402e-12,3.20448309531683e-10,1.4722293239849214e-11
4FGL J1305.3+5118 ,nlsy1,51.3097,2.0156995e-12,9.158054e-11,65.676575,117.66698,1.2776082e-12,2.7792232,0.45893383,0.6666667,0.030115565,1.2816551e-12,1.3787456,9.413768e-13,2.7823474,31560000.0,532.6656,196.3258,PowerLaw         ,1.6605073961808977e-12,6.935665945144036e-11,1.5372044887856972e-14
4FGL J1305.6+7853 ,bll  ,78.8923,3.8978304e-12,3.3369746e-10,38.211914,122.06125,1.452026e-13,2.2422483,-0.0007741227,0.6666667,0.0016121899,1.5516137e-13,1.9995364,1.452514e-13,2.2403111,31560000.0,1598.0095,196.4126,PowerLaw         ,3.909297352160922e-12,3.335393477611434e-10,1.9194669573846602e-11
4FGL J1305.9+3858 ,bll  ,38.9759,1.1190059e-12,9.9794804e-11,77.77347,109.53737,2.6002026e-14,2.089376,0.074329816,0.6666667,0.0006752868,2.4561528e-14,1.9989611,2.3344587e-14,2.1385021,31560000.0,2100.8787,196.4776,PowerLaw         ,9.631434683903417e-13,1.0666985556750744e-10,5.8667391624134385e-12
4FGL J1306.3+1113 ,rdg  ,11.229,1.548376e-12,1.3806065e-10,73.7165,316.12103,9.597741e-15,1.9846,-0.0034843357,0.6666667,-0.0001885983,9.341315e-15,2.0503738,9.659147e-15,1.9843119,31560000.0,3810.6423,196.5992,PowerLaw         ,1.560422592962773e-12,1.3764330188723115e-10,1.444235612908393e-11
4FGL J1306.7-2148 ,rdg  ,-21.8094,5.3648544e-12,4.7199533e-10,40.921585,307.65115,1.4597793e-13,1.9812329,0.1976531,0.6666667,0.0024565568,1.3643658e-13,1.727009,1.2028878e-13,2.1819417,31560000.0,2023.8906,196.6988,PowerLaw         ,3.687033486194085e-12,5.250733859704665e-10,2.0540590644787668e-11
4FGL J1307.6-4259 ,bll  ,-42.995,1.972393e-11,1.7334099e-09,19.777737,306.0789,2.8518477e-13,1.9039023,0.029594481,0.6666667,0.00043228327,2.8401326e-13,1.8188738,2.720728e-13,1.9390156,31560000.0,2532.863,196.9096,PowerLaw         ,1.869219790671192e-11,1.7772086675883152e-09,1.8909050312607334e-10
4FGL J1308.4-6706 ,bcu  ,-67.1081,1.2183994e-11,9.2324204e-10,-4.291071,304.58887,5.944447e-13,2.3423457,0.09902751,0.6666667,0.0020494242,5.772655e-13,2.1216228,5.274868e-13,2.3987808,31560000.0,1453.2142,197.1104,PowerLaw         ,1.0042490632834703e-11,1.005718570173158e-09,2.4568141935953023e-11
4FGL J1308.5+3547 ,fsrq ,35.7918,5.529402e-12,6.137322e-10,80.60517,101.2219,1.9175735e-12,2.1820302,0.22935683,0.6666667,0.008092216,1.8361695e-12,1.6870914,1.5646809e-12,2.3659832,31332582.0,738.18097,197.1286,LogParabola      ,5.5303177724321585e-12,6.136728648702973e-10,5.381730030248972e-12
4FGL J1309.4+4305 ,bll  ,43.085,1.5080376e-11,1.6391564e-09,73.63027,111.192665,8.1786e-13,1.7688699,0.0835378,0.6666667,0.0011492597,7.83084e-13,1.6714897,7.433102e-13,1.9040123,31560000.0,1387.2942,197.3626,LogParabola      ,1.5082568634508648e-11,1.639104147825513e-09,1.4643844998981866e-10
4FGL J1309.6+3718 ,bcu  ,37.3098,8.9040234e-13,7.483483e-11,79.11583,103.36186,2.3778635e-15,1.8684263,-0.04796552,0.6666667,-0.0003394026,2.424132e-15,2.0303152,2.6714985e-15,1.8531618,31560000.0,5603.0273,197.4205,PowerLaw         ,9.692833074385414e-13,7.190904488385019e-11,1.114222798585049e-11
4FGL J1309.7+1153 ,bll  ,11.8969,6.3256626e-12,5.551975e-10,74.173965,319.5743,3.0764472e-13,2.1435251,0.06118405,0.6666667,0.0014332166,3.0422857e-13,1.9809556,2.8395193e-13,2.188088,31560000.0,1472.5795,197.4377,PowerLaw         ,5.6028404525197224e-12,5.856381488927451e-10,2.776950486040592e-11
4FGL J1310.2-1158 ,bll  ,-11.9734,4.8127596e-12,4.3278883e-10,50.631603,310.21295,8.384888e-14,2.0176554,0.018214596,0.6666667,0.00024617344,8.3312785e-14,1.9719228,8.128458e-14,2.035203,31560000.0,2322.8262,197.5732,PowerLaw         ,4.640692194520164e-12,4.4104402276680234e-10,3.8294000123963044e-11
4FGL J1310.5+3221 ,fsrq ,32.3547,2.7904333e-11,2.4474025e-09,83.33186,85.679886,5.554861e-13,2.4247034,0.05325568,0.6666667,0.0014252212,5.6181166e-13,2.1947267,5.075839e-13,2.3395188,31332582.0,2154.8606,197.6324,LogParabola      ,2.7907230338544385e-11,2.447265844289357e-09,7.18488025029487e-11
4FGL J1310.6+2449 ,bcu  ,24.8323,2.9559848e-12,2.639768e-10,85.11844,5.946135,2.92813e-14,2.0542355,-0.042676304,0.6666667,-0.00016177467,3.0960694e-14,2.0524468,3.1811288e-14,1.9907994,31560000.0,2896.3345,197.6525,PowerLaw         ,3.2614430615255086e-12,2.534040722607535e-10,2.7887777366300048e-11
4FGL J1310.7-5553 ,bcu  ,-55.8867,7.2327686e-12,3.0859026e-10,6.8829904,305.65494,2.0799222e-12,2.4157472,0.3766141,0.6666667,0.01484627,2.0553704e-12,1.6554779,1.7583122e-12,2.8207676,31560000.0,667.2617,197.6837,PowerLaw         ,4.222977176532966e-12,3.5983915259888465e-10,5.223587481378664e-13
4FGL J1310.9+5514 ,fsrq ,55.2497,3.5768042e-12,2.4073565e-10,61.65677,117.0822,7.332356e-13,2.4713447,0.04492496,0.6666667,0.0015737702,7.267443e-13,2.356565,6.951518e-13,2.5073543,31560000.0,771.7884,197.7291,PowerLaw         ,3.371167938754185e-12,2.485477413217184e-10,5.553980647186509e-12
4FGL J1311.0+0034 ,bll  ,0.5675,4.392666e-12,3.9464104e-10,63.026894,313.76718,3.6681314e-14,2.1241715,-0.035413537,0.6666667,1.0609975e-05,3.89795e-14,2.0919333,3.9010136e-14,2.0976243,31560000.0,3160.0266,197.751,PowerLaw         ,4.8671446307365004e-12,3.842515119632007e-10,3.368650866100047e-11
4FGL J1311.0+3233 ,fsrq ,32.5565,5.9237277e-12,8.851842e-10,83.10774,86.06342,1.8539299e-13,2.2727187,0.2509056,0.6666667,0.004833793,1.8150661e-13,1.6255023,1.4293796e-13,2.398504,31560000.0,2327.3865,197.7598,LogParabola      ,5.92457520692504e-12,8.851166351110336e-10,1.7897522760439246e-11
4FGL J1311.8+3954 ,bll  ,39.901,1.0881094e-12,9.559413e-11,76.544586,105.88858,6.540529e-15,1.8793426,0.05351916,0.6666667,0.0008495083,6.593501e-15,1.6523134,6.0422274e-15,1.9381388,31560000.0,4049.583,197.9598,PowerLaw         ,9.79102674901093e-13,9.603040864391617e-11,1.0684762732475449e-11
4FGL J1311.8+2057 ,bcu  ,20.9585,2.533663e-12,5.3013486e-11,82.26807,341.09335,1.2104047e-11,3.3200102,-0.1282823,0.6666667,-0.00091082364,1.3763207e-11,3.2462678,1.3847892e-11,3.213938,31560000.0,226.59276,197.9666,PowerLaw         ,2.4891651346331293e-12,6.512969812966623e-11,2.3594208343115998e-12
4FGL J1312.4-2156 ,bll  ,-21.938,1.8560448e-11,2.429069e-09,40.671482,309.3587,1.3034824e-12,1.8266842,0.1514602,0.6666667,0.0027947628,1.242186e-12,1.5656592,1.109998e-12,2.0170019,31560000.0,1405.2395,198.1108,LogParabola      ,1.8563139766531893e-11,2.4289595296208188e-09,1.2659755723470592e-10
4FGL J1312.6-1900 ,bcu  ,-19.0164,2.0472686e-12,1.804275e-10,43.570282,309.85373,1.2671399e-14,1.9385959,0.010021924,0.6666667,4.584772e-05,1.24727634e-14,1.9295977,1.2410896e-14,1.9464319,31560000.0,3870.7937,198.1587,PowerLaw         ,2.011161978620905e-12,1.8193669338373564e-10,2.021777979580079e-11
4FGL J1312.6+4828 ,bcu  ,48.4701,2.1896849e-11,2.293798e-09,68.26298,113.39551,4.451738e-12,2.066231,0.06200086,0.6666667,0.0011572896,4.3266267e-12,2.0079262,4.2257534e-12,2.1590075,31560000.0,791.5844,198.1694,LogParabola      ,2.1899816490412405e-11,2.293678837617951e-09,1.0827870534725962e-10
4FGL J1312.8-2350 ,bll  ,-23.8456,6.6727687e-12,5.599937e-10,38.7656,309.20505,4.7084915e-14,1.7456113,0.09347008,0.6666667,0.0009824731,4.5797804e-14,1.53182,4.0645015e-14,1.8508908,31560000.0,3821.778,198.2043,PowerLaw         ,5.92052325210938e-12,5.782017276251596e-10,7.451295393806296e-11
4FGL J1312.8-0425 ,fsrq ,-4.4196,1.5427784e-11,1.5211463e-09,58.03018,313.05838,7.814885e-12,2.205302,0.16527848,0.6666667,0.005287842,7.487444e-12,1.954541,6.9212804e-12,2.3968716,31560000.0,595.5576,198.217,LogParabola      ,1.54301204222724e-11,1.5210231875701796e-09,1.8340758015230004e-11
4FGL J1314.7+2348 ,bll  ,23.8124,1.1024082e-11,1.292272e-09,83.78184,1.9950919,9.276787e-13,1.8961765,0.09682937,0.6666667,0.0019682273,9.0057286e-13,1.7219328,8.4632404e-13,2.0406878,31560000.0,1210.1962,198.6879,LogParabola      ,1.1025699920165541e-11,1.2922137203183496e-09,7.677895594862015e-11
4FGL J1315.0-4236 ,bll  ,-42.6113,4.3932896e-12,3.1944022e-10,20.048088,307.55753,7.0739126e-15,1.6248267,0.04129294,0.6666667,0.000367743,7.175757e-15,1.4575424,6.5856693e-15,1.6855085,31560000.0,8204.62,198.7678,PowerLaw         ,4.2686497723433635e-12,3.0334295921513403e-10,6.806411291612591e-11
4FGL J1315.1-5333 ,bcu  ,-53.5649,1.9705754e-11,1.8737503e-09,9.142205,306.50006,4.4889613e-12,2.3159251,0.12537742,0.6666667,0.0036334917,4.33809e-12,2.0775728,4.0027122e-12,2.4402633,31560000.0,822.5313,198.7978,LogParabola      ,1.9708470331186232e-11,1.873616284070972e-09,3.0674581993603494e-11
4FGL J1315.4+8453 ,bcu  ,84.8871,2.190122e-12,1.2195438e-10,32.211647,122.300255,4.1749926e-13,2.6896925,-0.03111478,0.6666667,0.0014763096,4.4701393e-13,2.4749482,4.3419708e-13,2.6497757,31560000.0,748.0473,198.8673,PowerLaw         ,2.3070615957892143e-12,1.1737620550130745e-10,3.2374719990774875e-12
4FGL J1315.5+1135 ,bll  ,11.593,2.8769092e-12,2.3126029e-10,73.4637,324.1331,1.5436586e-14,1.561182,0.217312,0.6666667,0.0019541918,1.4494306e-14,1.1430163,1.154214e-14,1.7921737,31560000.0,4745.6855,198.891,PowerLaw         ,2.4046871333118548e-12,2.2708794989042298e-10,3.5895328306838284e-11
4FGL J1315.9-0732 ,bcu  ,-7.546,4.895724e-12,5.862217e-10,54.821365,313.5148,1.4699097e-13,1.7527611,0.13762563,0.6666667,0.00140332,1.3565956e-13,1.6058351,1.2327987e-13,1.9302421,31560000.0,2055.636,198.9866,LogParabola      ,4.896441269981347e-12,5.862052928254426e-10,4.7538770731669446e-11
4FGL J1315.9-6349c,bcu  ,-63.8294,7.1370726e-12,5.081938e-10,-1.0863967,305.63324,7.487411e-14,2.575357,0.10274067,0.6666667,0.0026234747,7.577395e-14,2.1487381,6.57735e-14,2.4586124,31560000.0,2679.147,198.9926,PowerLaw         ,6.24123704618306e-12,5.716716086055693e-10,1.083341678595043e-11
4FGL J1316.1-3338 ,fsrq ,-33.6365,2.5151676e-11,2.3907685e-09,28.9542,308.79752,5.4289732e-12,2.253555,0.07263666,0.6666667,0.0013022282,5.219385e-12,2.1826196,5.047746e-12,2.3257072,31560000.0,803.9795,199.0252,LogParabola      ,2.515475848951152e-11,2.390626104704468e-09,6.86275562097976e-11
4FGL J1316.5+3013 ,bcu  ,30.2261,9.579775e-13,8.6087325e-11,83.67682,63.740963,1.5921651e-14,1.7389553,0.2907437,0.6666667,0.0071436903,1.5757943e-14,0.5848574,1.319459e-14,2.0953567,31560000.0,2563.9558,199.1447,PowerLaw         ,5.789253153819446e-13,8.60124798122312e-11,4.804542116358903e-12
4FGL J1317.1+6613 ,bcu  ,66.222,1.4370462e-12,9.348987e-11,50.702065,118.848305,1.4294544e-13,2.560754,-0.04620856,0.6666667,-0.00046872487,1.5063835e-13,2.601344,1.5454973e-13,2.5349517,31560000.0,971.3309,199.2822,PowerLaw         ,1.5333708090439053e-12,8.864929175851443e-11,3.6722738902859e-12
4FGL J1317.6+3428 ,fsrq ,34.4676,6.2914253e-12,4.096462e-10,80.76208,87.12543,1.4180939e-12,2.495625,0.08131973,0.6666667,0.003258671,1.4050686e-12,2.2696433,1.3070226e-12,2.5342805,31560000.0,749.21484,199.4008,PowerLaw         ,5.696976165949167e-12,4.187087134357298e-10,6.400133714442819e-12
4FGL J1317.6+7450 ,bcu  ,74.8383,1.0649629e-12,9.309998e-11,42.17234,120.62444,3.0742454e-14,2.0079944,0.1731096,0.6666667,0.0012783486,2.746431e-14,1.9442596,2.5261172e-14,2.1977136,31560000.0,1968.628,199.4106,PowerLaw         ,7.717959804774021e-13,1.0547280944740267e-10,4.2507456350475235e-12
4FGL J1318.1-1740 ,bcu  ,-17.6777,2.4636372e-12,2.0059017e-10,44.728237,311.9037,1.4095712e-13,2.2494228,0.09214846,0.6666667,0.001920524,1.3644802e-13,2.0548706,1.2505879e-13,2.316236,31560000.0,1381.9413,199.5372,PowerLaw         ,2.0863719691342765e-12,2.191459074478572e-10,6.67685611412239e-12
4FGL J1318.2+6754 ,bcu  ,67.9152,2.1054363e-12,1.8617383e-10,49.01324,119.099205,8.367828e-14,2.0167937,0.20408839,0.6666667,0.0048065092,8.178047e-14,1.4592596,6.7732244e-14,2.1678092,31560000.0,1716.0172,199.5558,PowerLaw         ,1.4857955911774643e-12,2.1246480424353985e-10,6.575994964132881e-12
4FGL J1318.7-1234 ,bcu  ,-12.581,6.176981e-12,5.5242333e-10,49.740444,313.28482,2.1445836e-13,2.071706,0.073033944,0.6666667,0.0011504319,2.0770633e-13,1.9255388,1.9408375e-13,2.1260238,31560000.0,1733.896,199.6936,PowerLaw         ,5.34737679466568e-12,5.894485526050667e-10,3.190209527294441e-11
4FGL J1319.5-0045 ,bcu  ,-0.7613,3.3194695e-12,2.5101096e-10,61.304504,317.6719,2.7588842e-13,2.4097066,-0.012669695,0.6666667,0.010121378,3.616782e-13,1.4916142,2.8091296e-13,2.4009125,31560000.0,1098.6125,199.8773,PowerLaw         ,3.3978047922757683e-12,2.478869535550383e-10,1.0712209630940557e-11
4FGL J1319.5+1404 ,bll  ,14.0708,2.2397698e-12,2.005787e-10,75.38394,331.03265,3.007665e-14,1.7419469,0.25401035,0.6666667,0.0034357072,2.8783636e-14,1.2176331,2.314091e-14,2.0044272,31560000.0,2957.7915,199.8979,PowerLaw         ,1.5535335491543877e-12,2.1198945658146856e-10,1.5127447965831008e-11
4FGL J1319.8+7759 ,bll  ,77.9882,4.3509254e-12,3.9155532e-10,39.035023,121.03249,8.407114e-14,2.0437796,0.001186374,0.6666667,0.00017679756,8.519607e-14,2.000155,8.3944096e-14,2.0465117,31560000.0,2178.3474,199.9658,PowerLaw         ,4.339700114731031e-12,3.919298630789536e-10,3.518600437893372e-11
4FGL J1320.7+3314 ,fsrq ,33.2378,2.2072123e-12,1.4836467e-10,81.20573,78.69794,2.4026367e-13,2.4255495,0.2921046,0.6666667,0.0063764714,2.2215452e-13,1.9340103,1.8711408e-13,2.5084217,31560000.0,1074.2118,200.1854,PowerLaw         ,1.523656040157374e-12,1.6928531860540366e-10,8.605058273672665e-13
4FGL J1321.1+2216 ,fsrq ,22.2808,2.1613412e-11,1.9596222e-09,81.68846,358.87457,7.563687e-12,2.2814472,0.07754841,0.6666667,0.00244779,7.401162e-12,2.1411338,7.101911e-12,2.3711362,31560000.0,654.6314,200.2958,LogParabola      ,2.161594560632715e-11,1.9595028773825455e-09,4.7329359285618155e-11
4FGL J1321.3-2641 ,fsrq ,-26.6996,2.3611777e-12,1.4377027e-10,35.69436,311.1566,2.7829575e-13,2.6542943,-0.08695526,0.6666667,-0.00037174154,3.167488e-13,2.6339161,3.2242514e-13,2.5858026,31560000.0,874.6423,200.3318,PowerLaw         ,2.6884783042285522e-12,1.2917585587632962e-10,6.7096204711243245e-12
4FGL J1321.9+3219 ,bll  ,32.3313,1.4090589e-12,1.2266664e-10,81.58643,72.95112,2.5909306e-14,2.2187762,-0.021834843,0.6666667,-0.00014740901,2.6506485e-14,2.2446682,2.6856332e-14,2.2071872,31560000.0,2170.8752,200.4801,PowerLaw         ,1.4879885675895744e-12,1.1989848897728753e-10,8.199623853749804e-12
4FGL J1322.0+8317 ,fsrq ,83.2845,3.5547847e-12,2.7027436e-10,33.780006,121.85988,3.233512e-13,2.257279,0.13862546,0.6666667,0.0029630826,3.1050252e-13,2.0266395,2.798503e-13,2.395293,31560000.0,1133.2173,200.5015,PowerLaw         ,2.794039571185451e-12,3.0540225214103376e-10,6.172151063200735e-12
4FGL J1322.2+0842 ,fsrq ,8.7036,3.4045607e-12,2.8776745e-10,70.19059,325.91034,1.5983414e-13,2.2965708,-0.023108542,0.6666667,9.252388e-05,1.6615505e-13,2.2429636,1.6518617e-13,2.2621434,31332582.0,1418.3452,200.551,PowerLaw         ,3.6023576225821497e-12,2.792131196402631e-10,1.6761257256821654e-11
4FGL J1322.3-0606 ,bcu  ,-6.1057,1.9747379e-12,3.2016612e-10,55.93513,316.74078,7.4686954e-14,1.7004234,0.35401982,0.6666667,0.0061876187,7.004826e-14,0.8767324,5.151706e-14,1.9934534,31560000.0,2284.713,200.5867,LogParabola      ,1.974983342903598e-12,3.201618926949386e-10,1.3670344426415622e-11
4FGL J1322.6-0936 ,fsrq ,-9.6075,1.1559947e-11,6.7081235e-10,52.492626,315.63458,5.472661e-12,2.563923,0.100467786,0.6666667,0.0039257705,5.3301716e-12,2.3567328,4.9237255e-12,2.6208105,31560000.0,561.9884,200.6637,PowerLaw         ,1.0726422257759692e-11,6.764668019670113e-10,6.655504234898503e-12
4FGL J1322.6-1418 ,bcu  ,-14.3078,1.1765413e-12,1.0504305e-10,47.876286,314.2513,1.07499365e-14,1.9476856,0.16955964,0.6666667,0.0017141786,9.835252e-15,1.5793067,8.083596e-15,1.9897608,31560000.0,3628.7932,200.6681,PowerLaw         ,9.33757658682591e-13,1.2000330629753592e-10,8.389366515654302e-12
4FGL J1322.6-1617 ,bcu  ,-16.2904,2.437896e-12,2.1915963e-10,45.92404,313.74533,4.0727465e-14,1.968412,0.10646001,0.6666667,0.0017180701,4.0158052e-14,1.7056957,3.5784174e-14,2.091715,31560000.0,2487.8235,200.6738,PowerLaw         ,1.9542722362402415e-12,2.3197197462322992e-10,1.526602482183767e-11
4FGL J1322.9+0437 ,bll  ,4.6308,2.0009476e-12,1.7464306e-10,66.280396,322.78503,2.1117687e-14,1.5894852,0.36841738,0.6666667,0.0054523246,2.035379e-14,0.63499665,1.5012538e-14,1.9224485,31560000.0,3461.9836,200.7372,PowerLaw         ,1.3167188340400711e-12,1.7501294403635983e-10,1.4896647994746562e-11
4FGL J1323.0+2941 ,bcu  ,29.6871,1.5231703e-11,1.3509456e-09,82.59555,54.9945,1.2263454e-12,2.1144009,0.054094452,0.6666667,0.0009178354,1.1928993e-12,2.0307772,1.1418259e-12,2.1584103,31560000.0,1159.7123,200.7616,PowerLaw         ,1.3730147061724894e-11,1.4131848855497552e-09,7.059750870165291e-11
4FGL J1323.9+1405 ,bll  ,14.0871,5.6484214e-12,4.8205084e-10,74.919426,334.69104,6.0949286e-14,1.7014786,0.13810633,0.6666667,0.0017614574,5.933235e-14,1.3913454,5.082785e-14,1.8782538,31560000.0,3120.3005,200.9762,PowerLaw         ,4.722993280179737e-12,5.081148096110115e-10,5.6976116316996465e-11
4FGL J1324.0-4330e,RDG  ,-43.5,5.184178e-11,3.6947294e-09,18.97715,309.16754,2.7056937e-11,2.4709313,0.07840237,0.6666667,0.003481778,2.6716428e-11,2.2903614,2.539783e-11,2.513078,31560000.0,553.6694,201.0,LogParabola      ,5.184908302943349e-11,3.6947629912117183e-09,5.5077983579937475e-11
4FGL J1324.9+4748 ,fsrq ,47.8086,3.9622914e-12,2.1298047e-10,68.307816,107.57571,9.936093e-13,2.6359885,0.05530411,0.6666667,0.0025947148,9.948122e-13,2.4606438,9.461542e-13,2.6739085,31560000.0,694.1647,201.2398,PowerLaw         ,3.678909337860118e-12,2.1688843052198883e-10,2.9843343610769656e-12
4FGL J1325.5-4300 ,RDG  ,-43.0165,6.258916e-11,3.5584322e-09,19.418201,309.52875,1.3695883e-11,2.6536648,-0.047105156,0.6666667,-0.00048873626,1.4261765e-11,2.6841066,1.4441001e-11,2.6352873,31560000.0,708.29974,201.3813,PowerLaw         ,6.663449714397788e-11,3.533888175786971e-09,1.267191665697595e-10
4FGL J1325.6-0227 ,bll  ,-2.4552,1.6286445e-12,1.39012e-10,59.287895,319.84973,1.7206705e-14,1.8180337,0.3515659,0.6666667,0.004994558,1.6146928e-14,0.840486,1.0529951e-14,1.8784953,31560000.0,3720.956,201.4144,PowerLaw         ,1.1610964116171147e-12,1.6945637513203e-10,1.0961811550500975e-11
4FGL J1326.1+1232 ,bll  ,12.5348,1.211734e-12,1.06535725e-10,73.28856,333.7888,9.326008e-15,1.4296815,0.36594322,0.6666667,0.003954279,8.947469e-15,0.76791954,7.110856e-15,1.9400831,31560000.0,3935.8835,201.5493,PowerLaw         ,8.318227768543826e-13,9.125618670252e-11,1.181302787952623e-11
4FGL J1326.7-0503 ,fsrq ,-5.0629,7.8723226e-13,5.6769093e-11,56.69352,319.11826,6.460915e-16,1.5748962,0.08173117,0.6666667,0.00047614452,6.4442785e-16,1.3359797,5.6529343e-16,1.6777644,31560000.0,12709.542,201.6993,PowerLaw         ,7.434799154181565e-13,4.683420040046592e-11,1.2853958670597581e-11
4FGL J1326.8-5256 ,bll  ,-52.9376,2.1252633e-11,2.3839568e-09,9.562014,308.33374,3.2305135e-12,2.1784866,0.13381617,0.6666667,0.003098217,3.104522e-12,1.9560267,2.8716539e-12,2.3233352,31560000.0,1000.2932,201.7201,LogParabola      ,2.125578028746797e-11,2.383788529062809e-09,5.478889186264368e-11
4FGL J1326.9+2210 ,fsrq ,22.1732,1.5706674e-11,1.2661737e-09,80.54198,3.2688563,7.706897e-12,2.3827784,0.11834725,0.6666667,0.003927675,7.463082e-12,2.187666,7.000421e-12,2.492763,31560000.0,585.4688,201.7295,LogParabola      ,1.5708536573607657e-11,1.266089083372957e-09,1.592862123271692e-11
4FGL J1327.8+2522 ,bll  ,25.3822,9.98009e-13,8.0197175e-11,81.66059,22.889914,3.3430978e-15,1.4608412,0.16305651,0.6666667,0.0010175625,3.2022508e-15,1.2602259,2.8059686e-15,1.7917478,31560000.0,5786.7896,201.9546,PowerLaw         ,9.247699997622045e-13,6.703916306192609e-11,1.5454042036010018e-11
4FGL J1328.5-4727 ,bll  ,-47.4613,8.803253e-12,7.8912277e-10,14.9434595,309.4074,3.786716e-14,1.9983433,0.015391734,0.6666667,0.00042772677,3.8837328e-14,1.8518059,3.6975522e-14,2.0099463,31560000.0,4629.1255,202.1342,PowerLaw         ,8.438655875897907e-12,7.8907087524622e-10,7.62017443020425e-11
4FGL J1328.6+1145 ,bll  ,11.7627,1.2078426e-12,8.89563e-11,72.323204,334.3604,2.2053413e-15,1.4979415,0.1870225,0.6666667,0.0014211985,2.1616526e-15,0.9784242,1.6329731e-15,1.6977489,31560000.0,8730.99,202.1667,PowerLaw         ,1.1573353430262183e-12,7.527651621045056e-11,2.0306120014015782e-11
4FGL J1329.0-5607 ,bcu  ,-56.1186,4.3550875e-11,3.953284e-09,6.3682876,308.19275,1.0112667e-11,2.3496153,0.11599098,0.6666667,0.003342506,9.767965e-12,2.1253307,9.044498e-12,2.4523885,31560000.0,807.2378,202.2672,LogParabola      ,4.355656852679615e-11,3.9530108085094775e-09,6.426274350456022e-11
4FGL J1329.4-0530 ,bcu  ,-5.506,2.5739385e-12,4.5467644e-10,56.093014,320.08588,2.1437576e-13,2.181841,0.43187362,0.6666667,0.011532928,2.096188e-13,0.99445033,1.5575034e-13,2.4138832,31560000.0,1657.6991,202.3738,LogParabola      ,2.5742767512674325e-12,4.5462710526964887e-10,3.515186120335525e-12
4FGL J1330.2-7003 ,bcu  ,-70.0586,1.8838795e-11,1.7484838e-09,-7.437637,306.2549,4.881411e-12,2.3460178,0.14775981,0.6666667,0.004247567,4.6703487e-12,2.0710993,4.236981e-12,2.4688773,31560000.0,788.6308,202.5616,LogParabola      ,1.8841499480559904e-11,1.748350783182815e-09,2.187721352114599e-11
4FGL J1330.2+7002 ,bll  ,70.0406,3.684447e-12,3.2691788e-10,46.72242,118.11278,5.8780956e-14,1.8873361,0.06588,0.6666667,0.00082805404,5.7488736e-14,1.7552663,5.3659893e-14,1.9665796,31560000.0,2478.0496,202.5727,PowerLaw         ,3.2641218351288265e-12,3.420063927097351e-10,3.158492899355726e-11
4FGL J1330.3+4441 ,bll  ,44.6877,3.2797515e-12,2.9518546e-10,70.79045,101.53626,8.9596746e-14,1.912175,0.13600627,0.6666667,0.0022373279,8.7055715e-14,1.6402949,7.692748e-14,2.0747738,31560000.0,1986.1969,202.5793,PowerLaw         ,2.560646591827336e-12,3.2384347877282683e-10,1.88395803907343e-11
